height,txhash,code,gas_wanted,gas_used,timestamp,@type,poolId,sender,shares,token0_denom,token0_amount,token1_denom,token1_amount
4707570,190B5BD93CB0C780AC6C9CD085F6B780BB7A8D6C2F868DDD90DD73FEDDC78162,0,450000,91506,2022-06-07T17:08:53Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1jaey7087uuncesrxp0fk7frxwv4kyu6ywa480r,257872719751498858,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,19664011,uosmo,5621817
4707587,446099CC703A7E3910471C56D984B9252FEECE6FC188FCAAC62E4B68F994FDE8,0,400000,177164,2022-06-07T17:10:45Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo1usckzz6h4fkcknv4nkr2apqs4c4fwzc58gjek8,187887627182611375495,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,1402208800720659529,uosmo,2235510375
4707601,05A48965CC2084540A4C634E36CDA4D6CBB3DB8BB6879591CBCD253D1FF470F3,0,250000,183672,2022-06-07T17:12:18Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1gp437zc9e4gsuugn6udcve2vdarlrqf9cpk3f2,390192095489183590,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,11019,uosmo,2947064
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707617,CCE083CB0C6EFAA14511366816AC325DA1ED7800EC6FF9C04D1CEE9957337132,0,450000,396784,2022-06-07T17:14:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ve5k4ul2fj42heup7ac7qvkhxzfzjrf6ep8ess,31314005652142000793,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3414809712157187871,uosmo,6329713
4707618,98C396F77E08E07E603C7174A44FBF18937A48E733E758F6DEBB1835977D7E97,0,715528,361183,2022-06-07T17:14:06Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1pq7mnp9wk5mzeus9gz047ajalzcl2q7pvey5j4,1386033123894789846,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,458086692,uosmo,22939
4707631,375AEA5D86E3997B3E462629AEBBE7934E67A03A69E541832BE4B31BD87F5816,0,500000,400116,2022-06-07T17:15:43Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo17wklrv0g6y0vw0cc88fn07h3hg90fjylpkxxcj,17761038809651979959,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,91820436,uosmo,81999998
4707635,85FC09C3AC64CC86CA07861CE6E041A4CF1C1164DE566B47D763F44A3960E8E7,0,250000,200650,2022-06-07T17:16:13Z,/osmosis.gamm.v1beta1.MsgJoinPool,674,osmo16c0gt6s25js2ey6z7ggesy97nzsy0j6fustk6z,7760719436427636381,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,24968016694693608861,uosmo,22297552
4707650,182CA5291C3C19188E00DDE8E2C4563B6486E6485805E2269D7BDBE40C9219C0,0,500000,156844,2022-06-07T17:23:24Z,/osmosis.gamm.v1beta1.MsgJoinPool,662,osmo1l02m8ug9cdm5s9p4qntt82ykjgkpyuw9u260yp,164941777601153371,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,20899336004,uosmo,182247
4707650,E87A1DBDA7AF8AF5B0A2D4098CA95EE0C488A66B65682FF76651B1FB7812DAFC,0,578555,529296,2022-06-07T17:23:24Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1ep44f78erwu37s6dm6he95m85u2ayhw4jarws3,237242905863945359,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6700,uosmo,1791860
4707650,E87A1DBDA7AF8AF5B0A2D4098CA95EE0C488A66B65682FF76651B1FB7812DAFC,0,578555,529296,2022-06-07T17:23:24Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1ep44f78erwu37s6dm6he95m85u2ayhw4jarws3,237242905863945359,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6700,uosmo,1791860
4707651,6BCEC0BE882D80DF81BAA03A5D08CA60808256BDE90AC3AB28895FC6EC3D2BC4,0,946554,476676,2022-06-07T17:23:31Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1qw8vwzfzquczf43gpk909tcrl5dnqe953l8hm0,4353083810103385265,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,122949,uosmo,32878452
4707666,93474915AEC57ECD9C89289E6BF30D1DFEC896D60A285EC932D9FD1385BBE860,0,240000,95776,2022-06-07T17:25:12Z,/osmosis.gamm.v1beta1.MsgExitPool,9,osmo1wu2rp75wqnh82wu3peh9ftqv36e030vj8lfq9d,1107888986421239481334,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,924647720,uosmo,1440509
4707666,40C67AE4676EC1FA33F8477761E95F855300B8E461EAA5403521A0E2BB0A92A4,0,300000,185896,2022-06-07T17:25:12Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1nmea788jgcg3vl57spy8c94a0ycws8cpdfhm0z,4760227598454240559,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,518923807337727635,uosmo,962540
4707666,54D6589CABCF71BE74CBC08DC5475724CDCEB6D2446B396327205AD6BC449CB5,0,240000,96027,2022-06-07T17:25:12Z,/osmosis.gamm.v1beta1.MsgExitPool,560,osmo1yllrndphe5zj63vg4nxupqcqqa2n6l567taf2m,168222721437941419786,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,21533313485,uosmo,171694497
4707672,3E1B9968D540C84364A78E155D90490A72A21537F12469F0320711491DB5DB7E,0,510000,424768,2022-06-07T17:25:55Z,/osmosis.gamm.v1beta1.MsgJoinPool,641,osmo1jtd6xjzzhyedpuu03ksggyadrdxjw8ps9wrag8,28171973887720529601,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,17094232,uosmo,458418
4707672,3E1B9968D540C84364A78E155D90490A72A21537F12469F0320711491DB5DB7E,0,510000,424768,2022-06-07T17:25:55Z,/osmosis.gamm.v1beta1.MsgJoinPool,641,osmo1jtd6xjzzhyedpuu03ksggyadrdxjw8ps9wrag8,28171973887720529601,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,17094232,uosmo,458418
4707672,3E1B9968D540C84364A78E155D90490A72A21537F12469F0320711491DB5DB7E,0,510000,424768,2022-06-07T17:25:55Z,/osmosis.gamm.v1beta1.MsgJoinPool,641,osmo1jtd6xjzzhyedpuu03ksggyadrdxjw8ps9wrag8,28171973887720529601,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,17094232,uosmo,458418
4707672,3E1B9968D540C84364A78E155D90490A72A21537F12469F0320711491DB5DB7E,0,510000,424768,2022-06-07T17:25:55Z,/osmosis.gamm.v1beta1.MsgJoinPool,641,osmo1jtd6xjzzhyedpuu03ksggyadrdxjw8ps9wrag8,28171973887720529601,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,17094232,uosmo,458418
4707675,00987325A2B2662A457443DA5C887FD3C702DEC0E9BD81620EFEB33B99E9BF3B,0,300000,217576,2022-06-07T17:26:19Z,/osmosis.gamm.v1beta1.MsgExitPool,560,osmo1yllrndphe5zj63vg4nxupqcqqa2n6l567taf2m,168222721437941419785,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,21533313485,uosmo,171694497
4707677,6358EE36EA24A6F4C269169E9CC26495833154E4FD7F5CFFE53AFCA5C8465359,0,450000,105116,2022-06-07T17:26:37Z,/osmosis.gamm.v1beta1.MsgJoinPool,726,osmo1u870ksd35rctnae70kl602hzrqcnwe8tg8422j,4201963229306367473,ibc/785AFEC6B3741100D15E7AF01374E3C4C36F24888E96479B1C33F5C71F364EF9,1434998,uosmo,5352635
4707677,6358EE36EA24A6F4C269169E9CC26495833154E4FD7F5CFFE53AFCA5C8465359,0,450000,105116,2022-06-07T17:26:37Z,/osmosis.gamm.v1beta1.MsgJoinPool,726,osmo1u870ksd35rctnae70kl602hzrqcnwe8tg8422j,4201963229306367473,ibc/785AFEC6B3741100D15E7AF01374E3C4C36F24888E96479B1C33F5C71F364EF9,1434998,uosmo,5352635
4707687,55195E2782EFB43CAF936555AC30E505A48265E368042F1042E6ED76E73CBF28,0,483566,406390,2022-06-07T17:27:50Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1wd4wc8t8ctan5zeq4nxdntnxaq6cspyj5jf4t9,24629157828241704420,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2693368950356274341,uosmo,4964471
4707688,3EECA5BC38EBE27AFD297FE9F969B1B00A23CE807F0721CFBA5725B2C7FCD880,0,250000,186381,2022-06-07T17:27:56Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1smrlapzwyv23cvna6s7jkwnenvcvcwnc62n2n6,28925827527777,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,6088524,uosmo,170841
4707688,F4E324B6B62DA721495B5326600BA0F825D0403C3909B8218FAA01DACD69C17A,0,450000,316655,2022-06-07T17:27:56Z,/osmosis.gamm.v1beta1.MsgExitPool,560,osmo16vypav8wwznpq4x0sgjv8k4l34urv5vg09xhyj,10240863236301781833,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1310424100,uosmo,10455853
4707688,F4E324B6B62DA721495B5326600BA0F825D0403C3909B8218FAA01DACD69C17A,0,450000,316655,2022-06-07T17:27:56Z,/osmosis.gamm.v1beta1.MsgExitPool,560,osmo16vypav8wwznpq4x0sgjv8k4l34urv5vg09xhyj,10240863236301781833,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1310424100,uosmo,10455853
4707689,EA7F19587812811C7B43D0D6E43A1163C1A9A90D1CC2C3666B1512514009AE4A,0,450000,95025,2022-06-07T17:28:03Z,/osmosis.gamm.v1beta1.MsgJoinPool,625,osmo1d6qk37ycqp49e458n0gghwrcl0pzrdylg89yvw,36419601580874142902,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,4731077,uosmo,51361
4707690,CBC2DDB8263DDFE643BF6E6A723C0DAF250F34D5BE8AFF2702AE53929C4C8948,0,250000,103959,2022-06-07T17:28:09Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1u870ksd35rctnae70kl602hzrqcnwe8tg8422j,4388926425358773189,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,123987,uosmo,33142042
4707690,A04398E85900594A08FEB2D865995A2BAC8BCE26F8E22920A41BDE5CB12C43F6,0,500000,152841,2022-06-07T17:28:09Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo1tvx0tmstj9zx0d25mcg8rr7man3x6qqrqzkq5c,41387072244148304,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,214134,uosmo,190921
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707692,BEA38B43D09BA8BA16EBC15C1DFDA73B004B59B7FD8613336AB9E1B2C24EDC5B,0,679407,621061,2022-06-07T17:28:22Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,88822280780599064,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,459562,uosmo,409743
4707693,AFCA97AC23733A52FD2A3AF6827C1CF303AB225AA291A32423395D7A0166B435,0,240000,103374,2022-06-07T17:28:33Z,/osmosis.gamm.v1beta1.MsgExitPool,5,osmo1nqn4av0qmsqzy72q9d7yrm30khmjrjkg5dfjxt,266980089424649714354995,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,7709840355,uosmo,9807089
4707693,AFCA97AC23733A52FD2A3AF6827C1CF303AB225AA291A32423395D7A0166B435,0,240000,103374,2022-06-07T17:28:33Z,/osmosis.gamm.v1beta1.MsgExitPool,5,osmo1nqn4av0qmsqzy72q9d7yrm30khmjrjkg5dfjxt,266980089424649714354995,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,7709840355,uosmo,9807089
4707695,E24D88E6814B553B49D26CB1EB68808DCFC804BD44F41F81E092E095A519B6B4,0,240000,95637,2022-06-07T17:28:46Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1yeav86f6h0uehruhgu2jlpk6j5esfnyfpzfltk,781237523544232,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,164440630,uosmo,4614152
4707697,5E1D0BE3EE19C16E1CAD54E12719743774724169E2FAE75AD3BDBADE935A971D,0,1500000,748387,2022-06-07T17:28:58Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1p8ew2l88udgdam8qa7pa8ez9qyazljps38hm2a,439217732323827303,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,12406,uosmo,3316915
4707701,8E43682D0712D85366B1A4C17F8C652B97078428B7CA9868E03D9138F87A4823,0,130000,103724,2022-06-07T17:29:24Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,69144262312166424917,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,7543905684086261913,uosmo,13969527
4707702,72971F6A0D0088171B2EC122C598DBC0816430825679204E22D030F41F1F394F,0,2000000,1142853,2022-06-07T17:29:30Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1smrlapzwyv23cvna6s7jkwnenvcvcwnc62n2n6,24081629066916879,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1830500,uosmo,526673
4707702,72971F6A0D0088171B2EC122C598DBC0816430825679204E22D030F41F1F394F,0,2000000,1142853,2022-06-07T17:29:30Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1smrlapzwyv23cvna6s7jkwnenvcvcwnc62n2n6,24081629066916879,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1830500,uosmo,526673
4707702,0C8ACE45CCD393D9C942EDA716FC4375182EC4A27AA9F3C0DE0146F9C993BBB2,0,130000,98175,2022-06-07T17:29:30Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo15qtsn35ggl0dmm6qcxv3445pwa3gh5t5hpkwjm,66374667744324788,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,343430,uosmo,306180
4707703,90A63B0AB92573B0052D7E7C77CFEF22BD2241C79CF6431ACE6D6DBEB5E184BB,0,300000,170524,2022-06-07T17:29:36Z,/osmosis.gamm.v1beta1.MsgJoinPool,3,osmo1q4edn2j8gewak9rctjeyw9nntwv4wwj36nyv8y,80407470008808928222,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,2682504,uosmo,824003
4707705,3E5DDA913566D0473AEB830F1670E6EA9BF027E92E49A81BFB556CD055EE3140,0,500000,155667,2022-06-07T17:29:48Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1k0lf96eev5zuqwdjtalzsu6ugqjjj7ynymkze7,33274257221171751,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,938,uosmo,251282
4707708,095AF29931BEDD16945C5BE75D3F2E4730FB49B4948491BFD8F02D39071FD499,0,600000,325975,2022-06-07T17:30:07Z,/osmosis.gamm.v1beta1.MsgExitPool,497,osmo1vvc7xddzjquz8cpmj8gfdudx9z5eqnn5pnq6s6,8287603000889386391,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,7728027,uosmo,24415154
4707710,C1FBE733B769AA0C560CAF80C991B04892559644AB91D6596588C4F4D0DFB085,0,250000,61573,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,648,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,41927485652456667421,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,134611072659550647,uosmo,25011
4707710,C1FBE733B769AA0C560CAF80C991B04892559644AB91D6596588C4F4D0DFB085,0,250000,61573,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,648,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,41927485652456667421,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,134611072659550647,uosmo,25011
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
4707710,5F50E8C7A8278F4EF1A2D05F05A24C595C2A28C8D09404A625F56C4355E57130,0,240000,129293,2022-06-07T17:30:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1rysg5xsecpa2gqdxv2kr00dqys63gt8eekg0d2,149030958817766977,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11328201,uosmo,3259358
