block,code,msg_type,sender,pool_id,share_out,denom_1,amount_1,denom_2,amount_2
4707705,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo126yahr704qnjar6t7ykdvuq43yujvl4m5lx0xh,1,33459669663674207842,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,302564,uosmo,2362559
4707707,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,719,5281695819698322400,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,181544,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,104229
4707707,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1lvgxhqamdq8j9a7853uap5lg9j3tafw5gvx06u,678,3996219792438884247,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,13464146,uosmo,11983802
4707710,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo10ka033a6vx803h7hd4mfe3l8ky0txwcqyunzdj,690,4492045397520364792,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,5100001,uosmo,384996
4707710,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1n8j9xve22sh5arf2kfdtdde46udztadalmr7c2,3,74805431180092419193,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1623705,uosmo,498764
4707710,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13p4tyrzhgfwhzryg0gewfnfrrs2n4jp2k0tmp7,719,866075838010048967,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,29769,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,17092
4707710,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1kmmqf8e4qqfq7gqfdj7qwk3sjrpt6cgzlh4zzy,712,1800288601441474372,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,33085,uosmo,8845478
4707716,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1g692jde5e7nqpml4rmxgge22m3qvft8u88z3dz,604,6257563500183,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,857105,uosmo,24050
4707720,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1n0veljq6jx2u5dxwyfsuye2hwsr0ssl9z5adpu,678,125873800498450814,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,424074,uosmo,377489
4707722,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1fnf8fvnyuw20jse47a53ue59pdzp8q254qfrdp,712,612290897262550023,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,11253,uosmo,3008423
4707728,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12vghx05jf5e2sxgfkdhktl3ch0e2k9ae3uxqm4,712,6384741607459139,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,118,uosmo,31415
4707729,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17j675mzjnf5ud7ynphf9xp2ra8jzg3zylhlkte,629,12812588952702015,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,741510750092262609649,uosmo,5790711
4707732,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo10sp2ean8c8j5pnsyaccea5f6h5hpjhl24ntk4d,1,15968600513332982000,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,144410,uosmo,1127444
4707732,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18ugyzt4fe22yqp6jmamt0zfjm5tpul7cmxej8d,1,4549714265602801812,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,41145,uosmo,321229
4707732,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gqeq49wq0eefzlxp8gctuvmc7apauhayzhdxs8,498,865189508092276673,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,252902,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,626509
4707732,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13lucu9nssvvngazwqs0vcy6e4my87lqtfjrrwf,722,387831577439080563657,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,27454824030078117535,uosmo,51120791
4707732,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1r8xvgh0he0h7rjar3saucpmt303t0qy24lyj39,704,5629470097222038,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,28754327771375,uosmo,45786
4707732,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cyplugff6n0w7mje34ezp6m2g0cvk7hnjtxaw0,9,635624915704674208809,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,362818430,uosmo,565319
4707733,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13t2nzrdtdqrgfq2hnq45rqxra3hfjqqucdg2py,9,29229889179262063255,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,16683044,uosmo,26000
4707739,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ju3vys9l5d4fa6f22l9z4q9rdlfnr6mtvfrkel,601,97007585158254684,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,4798460,uosmo,1380551
4707740,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,712,284656493923504771,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,5232,uosmo,1398645
4707744,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,625,1089417981229704,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,93,uosmo,1
4707744,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo10p0nsg43rukvhngt7gghg6z3c0zecfrurk27md,690,12329129829991363705,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,13999989,uosmo,1056512
4707747,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tpwmyh60fp84mp2udkcz4qlaju82nr7jq2240z,678,115830360844642142,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,390148,uosmo,347449
4707747,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qr0hknsknc59fe2y8dsz3hes8w4z7p5ee5whfa,712,663501633940218830,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,12194,uosmo,3260071
4707748,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cu674e4ezhs4drg6sxn3d32mv7h3r2ns9v9mvj,641,68603589129326900388,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,27088430,uosmo,726184
4707748,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,625,15756575391153237574,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,1331785,uosmo,14457
4707750,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,641,307607101485489272870,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,121460000,uosmo,3256084
4707753,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,712,813620921719871131,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,14952,uosmo,3997894
4707755,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo128qj22r6f0nzaeeh62c25cyxkl2r8zaqg4tscm,678,1764533834991504762,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5943151,uosmo,5293195
4707757,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cnaeqxgr860qsf9ksfv2nyn4cpfq9esljfk2fg,662,8861160422611934,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,730385005,uosmo,6369
4707757,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13y67n032f3wsfsu4wp5mu22mtnal473j9zqpmd,1,829267187770165359559,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7499377,uosmo,58549012
4707757,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ea7zqnnk08y6xtfekpgslgvlv08rd05kgsykuv,604,379794506119248,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,52020773,uosmo,1459685
4707762,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,704,246019907554833429,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,1256717384881387,uosmo,2000758
4707763,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j6jn5pu6yuwulalhq5402almr3y42hgjag0j7r,690,20695403686642339757,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,23499987,uosmo,1773434
4707764,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,577,1932293363059767,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,3567917,uosmo,271742
4707765,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1l325dw2vs9hq7tmpwndcuya6hvsfchccfq4208,719,4280223132617773719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,147122,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,84465
4707765,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vzrt2kd974tt2n67hv9n8axhuk56swtpxuf60v,722,36369509822334987012,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2573113344906393528,uosmo,4795931
4707767,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,712,24530837614695345844,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,450778,uosmo,120537505
4707771,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cx7y3zdtc9ewer2ugvykra8s4cdwd5xedpk8fk,605,7445476162388750543788,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,27421299289,uosmo,1119012
4707771,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1nqn5gq9q2wdwp86y9rmlradta9cdzd3w7zkquu,704,29165003844846590,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,223396225218561,uosmo,355658
4707772,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,722,15075846149158875090,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1069401086268834371,uosmo,1982787
4707772,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,669,3031668909503415715,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,1981954,uosmo,130727
4707774,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1894jt6dv2sxxh3x20q9cv3mqkph422zkwy2va8,498,206989293699854548,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,60500,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,149899
4707774,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo147c8lg8vsezqwfagags2f7y8g3jshvrg2qaau3,1,651197655003690483238,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5889004,uosmo,45976824
4707775,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14pywyr7x0szy5paxe8j3gc0ye3un7pjz7au3hq,1,254330756254867954447,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2300162,uosmo,17955356
4707776,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ct23prmshcuy0sumj2s09zw0d5x8v378ttdkp7,674,117855138605152421,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,247040207171001277,uosmo,220001
4707776,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cx7y3zdtc9ewer2ugvykra8s4cdwd5xedpk8fk,662,718355339872052777,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,59210955653,uosmo,516323
4707777,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,662,2925453776488187,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,241162646,uosmo,2103
4707777,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,690,8806008691544414518,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,10000000,uosmo,754550
4707780,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,573,502008913071766,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,701736,uosmo,10137
4707780,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,719,19024546957277239343,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,500001,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,287055
4707780,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1kzwd7yysw2mns8kgwzvx2ds7rer9v0jer5qxan,712,873314484252464594,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16048,uosmo,4291251
4707781,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14mz27u8mqdhh5wqpv6qkxkcvalxw2gxejjrxx4,1,8292785766385885150,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,75000,uosmo,585461
4707783,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo195qtq6dhtnkzxzeeh5sm2v0gcwxnj0cx2r6e4p,678,159337238573642858,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,536467,uosmo,478153
4707790,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,604,14601900669955,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1999996,uosmo,56122
4707793,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1awy5a2wu4jxad56np8tclrch92hrufwuv6jsn3,678,314670604235494020,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1059344,uosmo,944388
4707795,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1yft5uvlg9hs4302uv5t5hvft6fm8xmdanjpfur,604,1083450975988837,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,148397468,uosmo,4164187
4707797,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1l2vzsd2jdzap8zwjk0krlufgwm4rgw2dq9zvpf,641,23874847955239072129,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,9427177,uosmo,252715
4707798,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1t4p7mwr0g4afs2w6kzn3whyjzc8a89x9hhl7pf,712,17974577597465980504,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,330287,uosmo,88322877
4707801,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,601,6063209054513493,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,299877,uosmo,86299
4707801,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1r68ht4rszyttxt29p2fvlc9kx97056udrfr5ta,712,12951148597373729554,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,237978,uosmo,63638272
4707802,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,3,922122587245459248,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,20017,uosmo,6148
4707804,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1t3yvpsxwpp4nq2hfry6w5jnfz938t3ve0097s0,3,93965162922474649130175,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,2039768191,uosmo,626515299
4707806,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1w9zvj2swp396altz9kq7lj2pel0ykawpjnh68h,678,52690412342864955,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,177390,uosmo,158129
4707807,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1k9dcz2j2qc9gx3ddda250p06kmku476jqqlw5d,578,4573054946640401645,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,1839981000,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,17421760107
4707808,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1lr96tt6u0jmvfvladzq0dd808wmkqt88pg36dh,1,619188180310226750644,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5599974,uosmo,43713329
4707811,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,573,41796936557964,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,58427,uosmo,844
4707811,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16a8ll0ur70j4qx3av8jeg3gc45eazqppjczr7d,722,2276684542316517334071,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,160804356682217852113,uosmo,300763973
4707813,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1g364cg7jd7v6y5drhl9zp59zxc8jqgevkape3m,577,7669946032757580,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,14162993,uosmo,1078584
4707813,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1f4jmpk8qqehxxqg6pze5ytgg4xj68yeysvf6df,722,1641193305152516569,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,115860193251215203,uosmo,216702
4707814,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17rt5ny8earrvpxq9xdvf9z6y67wwm2t9qlec24,9,531515631604143600424,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,303216198,uosmo,473000
4707814,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,577,698595673777177,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,1289999,uosmo,98240
4707815,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,641,4724810660755751,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,1867,uosmo,50
4707818,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,604,1900385351040,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,260291,uosmo,7305
4707821,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12x5cynhwhn0wpuzwww6c05n680uek5yck2uu6y,1,56017763879867556759,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,506624,uosmo,3954764
4707826,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zl093c99c3cfgymz80gh03d9l5dlpd0zvyryff,678,3757365398772802423,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,12650003,uosmo,11275899
4707827,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gmsvfd4jczze0dhu49ajng3h7q9kmcntgnhhgm,604,30214001442098,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4138345,uosmo,116126
4707827,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dejv45ml7phyfxl9u5rc44tmfupxlzemr3t305,712,5077651135678949579,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,93301,uosmo,24950103
4707827,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1kfnrgxwu3fle68rgyr44xk7knalemlr7wfld0s,629,36404139870481,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,2106299900498260421,uosmo,16458
4707831,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1n8gr2p44e84x22lqe0q88eg4n37wxcgplh5h3a,678,7865217964882060456,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,26479342,uosmo,23604184
4707831,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hckxxares7luf0wpq9j3ga6d6aer7dv0hqxlys,690,11647508957473435490,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,13227067,uosmo,998000
4707831,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15xw8dv9c0lpz3s3sppd4uc3e2600avv94shr44,641,54609444788120874205,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,21569086,uosmo,577877
4707834,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hz2e0777lyt5644hqmdhzlklxndk3e45evspjs,577,6906792170411355,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,12759107,uosmo,970859
4707834,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1nwu2zkf4v578lyyyylljkuly8r7qndkputpz3k,604,33597263089743,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4601727,uosmo,129130
4707834,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo165zqnnnz50htl8fswa28tpmw30t58utfdvfrc5,662,60887304242095416,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,5022177514,uosmo,43731
4707834,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xqjup8fwt75afeyygrl3e5hskcsza54lqjty5p,601,3026118295817564,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,149626,uosmo,43084
4707834,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo168j8pgmcng2xx83y8f6hmd75lu7n2rryeluczh,712,267631508121054775315,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4916283,uosmo,1315489575
4707837,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gctysa67efud575ch9yg5r3eufd5s0ghsse5cy,716,419388794214112650,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,90224699999999900236,ibc/AA1C80225BCA7B32ED1FC6ABF8B8E899BEB48ECDB4B417FD69873C6D715F97E7,2629872
4707838,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,604,73103680929220,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,10012826,uosmo,280970
4707838,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dapuwj2d44zd9kmey0qncyfq06ws7cql8nfzkn,641,35971439038459979973,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,14207618,uosmo,380650
4707839,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ac7gqzvs6umzp7gsz6kp84st2lg3wjju2h3w49,669,580854609195305950,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,380193,uosmo,25016
4707839,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13p8vcqyufhgrk4tgfm3ztmvy6ef6smc4varkxv,674,213988585235995366,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,447936220926982600,uosmo,400001
4707843,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14snel90k7v67nr0mwcp9wn938vfauuydkew3at,704,14188851781012167,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,108679447452184,uosmo,173034
4707844,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,1,1475082346240099213,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,13342,uosmo,104133
4707845,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16c53zl78wj6srl7whtnvky505hk3748djskev7,604,57792572034571,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,7915596,uosmo,222125
4707847,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1q0tfewa60enuu8utyjs9w7um58njhd7fa4gwer,604,5906089606995427,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,808922838,uosmo,22700256
4707849,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15qg37vyvz4tgsnlleg0m9zjf2sz64ty9nwzdxm,1,2944115527588212137,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,26629,uosmo,207836
